,id,Polluant,polluant_url,valeur,code site,Zas,Date,Year,Month,Day,Quarter
275,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2018-10-26 05:00:00,2018,10,,4
276,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-25 23:00:00,2018,10,,4
277,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-10-25 23:00:00,2018,10,,4
278,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-10-26 23:00:00,2018,10,,4
279,,ATMO,,0,FR36001,ZAR VALLEE-DU-RHONE,2018-10-26 04:00:00,2018,10,,4
280,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2018-10-23 23:00:00,2018,10,,4
281,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-26 05:00:00,2018,10,,4
282,,ATMO,,0,FR04002,ZAG PARIS,2018-10-18 23:00:00,2018,10,,4
283,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-10-26 23:00:00,2018,10,,4
284,,ATMO,,0,FR08617,ZAR NIMES,1970-01-01 00:00:00,1970,1,,1
285,,ATMO,,0,FR31008,ZR NOUVELLE-AQUITAINE,2018-08-27 23:00:00,2018,8,,3
286,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2018-09-13 23:00:00,2018,9,,3
287,,ATMO,,0,FR41001,ZAR AJACCIO,2018-10-19 23:00:00,2018,10,,4
288,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2018-10-27 23:00:00,2018,10,,4
289,,ATMO,,0,FR06001,ZAG BLDV,2018-10-29 13:00:00,2018,10,,4
290,,ATMO,,1,FR30016,ZAG NANCY,2018-10-11 23:00:00,2018,10,,4
291,,ATMO,,0,FR30016,ZAG NANCY,2018-10-21 23:00:00,2018,10,,4
292,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2018-10-28 23:00:00,2018,10,,4
293,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2018-10-30 06:00:00,2018,10,,4
294,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-29 23:00:00,2018,10,,4
295,,ATMO,,0,FR14008,ZR GRAND-EST,2018-09-23 23:00:00,2018,9,,3
296,,ATMO,,0,FR14008,ZR GRAND-EST,2018-10-04 23:00:00,2018,10,,4
297,,ATMO,,0,FR82006,ZAR BESANCON,2018-10-25 23:00:00,2018,10,,4
298,,ATMO,,0,FR22009,ZR GRAND-EST,2018-10-30 23:00:00,2018,10,,4
299,,ATMO,,0,FR40006,ZR GUYANE,2018-10-23 23:00:00,2018,10,,4
300,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-29 23:00:00,2018,10,,4
301,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-10-31 23:00:00,2018,10,,4
302,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-31 06:00:00,2018,10,,4
303,,ATMO,,3,FR19002,ZAG RENNES,2018-10-30 23:00:00,2018,10,,4
304,,ATMO,,0,FR26005,ZAR DIJON,2018-10-12 23:00:00,2018,10,,4
305,,ATMO,,0,FR20013,ZAG LYON,2018-10-30 23:00:00,2018,10,,4
306,,ATMO,,0,FR41001,ZAR AJACCIO,2018-11-01 23:00:00,2018,11,,4
307,,ATMO,,0,FR40006,ZR GUYANE,2018-10-24 23:00:00,2018,10,,4
308,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-30 23:00:00,2018,10,,4
309,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2018-10-31 23:00:00,2018,10,,4
310,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-02 06:00:00,2018,11,,4
311,,ATMO,,0,FR34013,ZAG ORLEANS,2018-10-28 23:00:00,2018,10,,4
312,,ATMO,,0,FR06001,ZAG BLDV,2018-11-04 06:00:00,2018,11,,4
313,,ATMO,,0,FR08614,ZAR NIMES,1970-01-01 00:00:00,1970,1,,1
314,,ATMO,,1,FR14008,ZR GRAND-EST,2018-08-01 23:00:00,2018,8,,3
315,,ATMO,,0,FR16031,ZR GRAND-EST,2018-08-20 23:00:00,2018,8,,3
316,,ATMO,,2,FR19002,ZAG RENNES,2018-10-11 15:00:00,2018,10,,4
317,,ATMO,,0,FR20013,ZAG LYON,2018-10-25 23:00:00,2018,10,,4
318,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2018-11-01 23:00:00,2018,11,,4
319,,ATMO,,0,FR20013,ZAG LYON,2018-11-03 23:00:00,2018,11,,4
320,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-21 23:00:00,2018,10,,4
321,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-09-30 23:00:00,2018,9,,3
322,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-10-14 23:00:00,2018,10,,4
323,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-10-14 23:00:00,2018,10,,4
324,,ATMO,,0,FR26005,ZAR DIJON,2018-09-13 23:00:00,2018,9,,3
325,,ATMO,,0,FR26005,ZAR DIJON,2018-10-01 23:00:00,2018,10,,4
326,,ATMO,,0,FR26005,ZAR DIJON,2018-10-17 23:00:00,2018,10,,4
327,,ATMO,,0,FR24007,ZAG NICE,2018-10-31 23:00:00,2018,10,,4
328,,ATMO,,0,FR01011,ZAG METZ,2018-11-05 23:00:00,2018,11,,4
329,,ATMO,,1,FR08016,ZAG MONTPELLIER,2018-07-31 23:00:00,2018,7,,3
330,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-09-25 23:00:00,2018,9,,3
331,,ATMO,,0,FR01059,ZAG METZ,2018-11-06 23:00:00,2018,11,,4
332,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-05 23:00:00,2018,11,,4
333,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-05 23:00:00,2018,11,,4
334,,ATMO,,2,FR16017,ZR GRAND-EST,2018-07-27 23:00:00,2018,7,,3
335,,ATMO,,1,FR27003,ZR AUVERGNE-RHONE-ALPES,2018-10-18 23:00:00,2018,10,,4
336,,ATMO,,0,FR26005,ZAR DIJON,2018-11-04 23:00:00,2018,11,,4
337,,ATMO,,2,FR08022,ZR OCCITANIE,2018-06-25 23:00:00,2018,6,,2
338,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-06 23:00:00,2018,11,,4
339,,ATMO,,0,FR38011,ZAR VOLCAN,2018-11-07 23:00:00,2018,11,,4
340,,ATMO,,0,FR19002,ZAG RENNES,2018-10-31 23:00:00,2018,10,,4
341,,ATMO,,0,FR15018,ZAG GRENOBLE,2018-10-19 23:00:00,2018,10,,4
342,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2018-11-02 23:00:00,2018,11,,4
343,,ATMO,,0,FR01011,ZAG METZ,2018-11-07 10:00:00,2018,11,,4
344,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2018-11-01 23:00:00,2018,11,,4
345,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-06 23:00:00,2018,11,,4
346,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-07 23:00:00,2018,11,,4
347,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-07 23:00:00,2018,11,,4
348,,ATMO,,0,FR31001,ZAG BORDEAUX,2018-10-25 23:00:00,2018,10,,4
349,,ATMO,,1,FR15031,ZR PROVENCE-ALPES-COTE-D-AZUR,2018-09-04 23:00:00,2018,9,,3
350,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2018-10-11 23:00:00,2018,10,,4
351,,ATMO,,0,FR26005,ZAR DIJON,2018-10-31 23:00:00,2018,10,,4
352,,ATMO,,0,FR32001,ZAR CHALON,2018-11-05 23:00:00,2018,11,,4
353,,ATMO,,0,FR32001,ZAR CHALON,2018-11-08 23:00:00,2018,11,,4
354,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-24 23:00:00,2018,10,,4
355,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-08 23:00:00,2018,11,,4
356,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-09 23:00:00,2018,11,,4
357,,ATMO,,0,FR20013,ZAG LYON,2018-11-07 23:00:00,2018,11,,4
358,,ATMO,,0,FR40006,ZR GUYANE,2018-11-09 23:00:00,2018,11,,4
359,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-09 07:00:00,2018,11,,4
360,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-09 23:00:00,2018,11,,4
361,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-09 23:00:00,2018,11,,4
362,,ATMO,,0,FR04002,ZAG PARIS,2018-11-01 23:00:00,2018,11,,4
363,,ATMO,,0,FR36002,ZAR VALLEE-DU-RHONE,2018-11-10 23:00:00,2018,11,,4
364,,ATMO,,0,FR40006,ZR GUYANE,2018-10-29 23:00:00,2018,10,,4
365,,ATMO,,0,FR08023,ZR OCCITANIE,1970-01-01 00:00:00,1970,1,,1
366,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-04 23:00:00,2018,11,,4
367,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-11 23:00:00,2018,11,,4
368,,ATMO,,0,FR19002,ZAG RENNES,2018-09-04 23:00:00,2018,9,,3
369,,ATMO,,0,FR12020,ZR OCCITANIE,2018-01-28 23:00:00,2018,1,,1
370,,ATMO,,0,FR12015,ZR OCCITANIE,2018-04-29 23:00:00,2018,4,,2
371,,ATMO,,0,FR26005,ZAR DIJON,2018-11-07 23:00:00,2018,11,,4
372,,ATMO,,0,FR06001,ZAG BLDV,2018-11-10 23:00:00,2018,11,,4
373,,ATMO,,0,FR10004,ZAR COTE-D-OPALE,2018-11-12 13:00:00,2018,11,,4
374,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-31 23:00:00,2018,10,,4
375,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-11 23:00:00,2018,11,,4
376,,ATMO,,2,FR19002,ZAG RENNES,2018-10-01 23:00:00,2018,10,,4
377,,ATMO,,0,FR41001,ZAR AJACCIO,2018-01-21 23:00:00,2018,1,,1
378,,ATMO,,0,FR12004,ZAG TOULOUSE,2018-09-09 23:00:00,2018,9,,3
379,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2018-10-04 23:00:00,2018,10,,4
380,,ATMO,,2,FR19002,ZAG RENNES,2018-11-01 23:00:00,2018,11,,4
381,,ATMO,,0,FR41001,ZAR AJACCIO,2018-11-09 23:00:00,2018,11,,4
382,,ATMO,,0,FR40006,ZR GUYANE,2018-11-12 23:00:00,2018,11,,4
383,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-08 23:00:00,2018,11,,4
384,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-12 23:00:00,2018,11,,4
385,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-13 23:00:00,2018,11,,4
386,,ATMO,,0,FR22009,ZR GRAND-EST,2018-09-28 23:00:00,2018,9,,3
387,,ATMO,,0,FR22009,ZR GRAND-EST,2018-10-05 23:00:00,2018,10,,4
388,,ATMO,,0,FR22009,ZR GRAND-EST,2018-10-27 23:00:00,2018,10,,4
389,,ATMO,,0,FR82006,ZAR BESANCON,2018-11-11 23:00:00,2018,11,,4
390,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-10-31 23:00:00,2018,10,,4
391,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-13 23:00:00,2018,11,,4
392,,ATMO,,0,FR38011,ZAR VOLCAN,2018-11-14 23:00:00,2018,11,,4
393,,ATMO,,0,FR07004,ZAG CLERMONT-FERRAND,2018-10-01 23:00:00,2018,10,,4
394,,ATMO,,0,FR04002,ZAG PARIS,2018-11-08 23:00:00,2018,11,,4
395,,ATMO,,0,FR24007,ZAG NICE,2018-11-14 23:00:00,2018,11,,4
396,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2018-11-13 23:00:00,2018,11,,4
397,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-09 23:00:00,2018,11,,4
398,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-15 23:00:00,2018,11,,4
399,,ATMO,,2,FR19002,ZAG RENNES,2018-10-01 23:00:00,2018,10,,4
400,,ATMO,,2,FR19002,ZAG RENNES,2018-10-15 23:00:00,2018,10,,4
401,,ATMO,,2,FR19002,ZAG RENNES,2018-10-29 23:00:00,2018,10,,4
402,,ATMO,,0,FR41001,ZAR AJACCIO,2018-11-13 23:00:00,2018,11,,4
403,,ATMO,,0,FR24007,ZAG NICE,2018-11-16 07:00:00,2018,11,,4
404,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-15 23:00:00,2018,11,,4
405,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-16 23:00:00,2018,11,,4
406,,ATMO,,0,FR20013,ZAG LYON,2018-11-09 23:00:00,2018,11,,4
407,,ATMO,,0,FR06001,ZAG BLDV,2018-11-17 06:00:00,2018,11,,4
408,,ATMO,,0,FR39017,ZAR FORT-DE-FRANCE,2018-11-17 07:00:00,2018,11,,4
409,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-16 23:00:00,2018,11,,4
410,,ATMO,,0,FR38009,ZAR SAINT-DENIS,2018-11-17 23:00:00,2018,11,,4
411,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-11-16 23:00:00,2018,11,,4
412,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-11 23:00:00,2018,11,,4
413,,ATMO,,0,FR38016,ZAR VOLCAN,2018-11-18 23:00:00,2018,11,,4
414,,ATMO,,2,FR19002,ZAG RENNES,2018-10-08 23:00:00,2018,10,,4
415,,ATMO,,0,FR26005,ZAR DIJON,2018-10-08 23:00:00,2018,10,,4
416,,ATMO,,0,FR82006,ZAR BESANCON,2018-10-28 23:00:00,2018,10,,4
417,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2018-11-09 23:00:00,2018,11,,4
418,,ATMO,,2,FR19002,ZAG RENNES,2018-11-14 23:00:00,2018,11,,4
419,,ATMO,,0,FR32001,ZAR CHALON,2018-11-16 06:00:00,2018,11,,4
420,,ATMO,,0,FR39009,ZAR FORT-DE-FRANCE,2018-11-18 23:00:00,2018,11,,4
421,,ATMO,,3,FR19002,ZAG RENNES,2018-11-13 23:00:00,2018,11,,4
422,,ATMO,,0,FR04023,ZAG PARIS,2018-02-12 23:00:00,2018,2,,1
423,,ATMO,,0,FR04024,ZAG PARIS,2018-03-26 23:00:00,2018,3,,1
424,,ATMO,,0,FR04024,ZAG PARIS,2018-05-06 23:00:00,2018,5,,2
425,,ATMO,,0,FR04024,ZAG PARIS,2018-06-18 09:00:00,2018,6,,2
426,,ATMO,,0,FR04031,ZAG PARIS,2018-08-03 23:00:00,2018,8,,3
427,,ATMO,,0,FR30016,ZAG NANCY,2018-10-25 23:00:00,2018,10,,4
428,,ATMO,,0,FR26005,ZAR DIJON,2018-11-12 23:00:00,2018,11,,4
429,,ATMO,,0,FR19002,ZAG RENNES,2018-11-17 23:00:00,2018,11,,4
430,,ATMO,,0,FR01011,ZAG METZ,2018-11-19 23:00:00,2018,11,,4
431,,ATMO,,0,FR24007,ZAG NICE,2018-11-20 06:00:00,2018,11,,4
432,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-18 23:00:00,2018,11,,4
433,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-20 23:00:00,2018,11,,4
434,,ATMO,,0,FR12004,ZAG TOULOUSE,2018-11-17 23:00:00,2018,11,,4
435,,ATMO,,2,FR07004,ZAG CLERMONT-FERRAND,2018-11-20 23:00:00,2018,11,,4
436,,ATMO,,0,FR15018,ZAG GRENOBLE,2018-11-21 07:00:00,2018,11,,4
437,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-20 23:00:00,2018,11,,4
438,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-21 23:00:00,2018,11,,4
439,,ATMO,,0,FR01011,ZAG METZ,2018-10-30 23:00:00,2018,10,,4
440,,ATMO,,1,FR24007,ZAG NICE,2018-10-01 23:00:00,2018,10,,4
441,,ATMO,,0,FR24007,ZAG NICE,2018-10-27 23:00:00,2018,10,,4
442,,ATMO,,0,FR01011,ZAG METZ,2018-11-12 23:00:00,2018,11,,4
443,,ATMO,,0,FR41001,ZAR AJACCIO,2018-11-17 23:00:00,2018,11,,4
444,,ATMO,,2,FR33101,ZAR PAYS-DE-SAVOIE,2018-11-21 23:00:00,2018,11,,4
445,,ATMO,,0,FR41001,ZAR AJACCIO,2018-11-22 07:00:00,2018,11,,4
446,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-21 23:00:00,2018,11,,4
447,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-22 23:00:00,2018,11,,4
448,,ATMO,,0,FR19002,ZAG RENNES,2018-11-22 23:00:00,2018,11,,4
449,,ATMO,,0,FR04002,ZAG PARIS,2018-10-24 23:00:00,2018,10,,4
450,,ATMO,,0,FR40006,ZR GUYANE,2018-11-20 23:00:00,2018,11,,4
451,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-07 23:00:00,2018,11,,4
452,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-22 23:00:00,2018,11,,4
453,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-22 23:00:00,2018,11,,4
454,,ATMO,,0,FR04002,ZAG PARIS,2018-11-14 23:00:00,2018,11,,4
455,,ATMO,,0,FR40006,ZR GUYANE,2018-11-23 23:00:00,2018,11,,4
456,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-23 23:00:00,2018,11,,4
457,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-24 23:00:00,2018,11,,4
458,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-11-23 23:00:00,2018,11,,4
459,,ATMO,,0,FR40006,ZR GUYANE,2018-11-24 23:00:00,2018,11,,4
460,,ATMO,,0,FR08617,ZAR NIMES,1970-01-01 00:00:00,1970,1,,1
461,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-18 23:00:00,2018,11,,4
462,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-25 23:00:00,2018,11,,4
463,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2018-09-17 23:00:00,2018,9,,3
464,,ATMO,,0,FR28010,ZAG BLDV,2018-08-11 23:00:00,2018,8,,3
465,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2018-11-24 23:00:00,2018,11,,4
466,,ATMO,,0,FR40006,ZR GUYANE,2018-11-11 23:00:00,2018,11,,4
467,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-21 23:00:00,2018,11,,4
468,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-25 23:00:00,2018,11,,4
469,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-26 23:00:00,2018,11,,4
470,,ATMO,,0,FR82070,ZR BOURGOGNE-FRANCHE-COMTE,2018-06-06 23:00:00,2018,6,,2
471,,ATMO,,0,FR01011,ZAG METZ,2018-11-10 23:00:00,2018,11,,4
472,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-19 23:00:00,2018,11,,4
473,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-26 23:00:00,2018,11,,4
474,,ATMO,,0,FR38017,ZAR VOLCAN,2018-11-27 23:00:00,2018,11,,4
475,,ATMO,,0,FR14008,ZR GRAND-EST,2018-11-15 23:00:00,2018,11,,4
476,,ATMO,,0,FR01011,ZAG METZ,2018-11-27 23:00:00,2018,11,,4
477,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2018-11-27 23:00:00,2018,11,,4
478,,ATMO,,0,FR08018,ZAG MONTPELLIER,2018-11-27 06:00:00,2018,11,,4
479,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-27 23:00:00,2018,11,,4
480,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-27 23:00:00,2018,11,,4
481,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2018-10-17 23:00:00,2018,10,,4
482,,ATMO,,0,FR40006,ZR GUYANE,2018-11-27 23:00:00,2018,11,,4
483,,ATMO,,0,FR08003,ZAG MONTPELLIER,2018-11-20 23:00:00,2018,11,,4
484,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-28 23:00:00,2018,11,,4
485,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-28 23:00:00,2018,11,,4
486,,ATMO,,2,FR19002,ZAG RENNES,2018-10-15 23:00:00,2018,10,,4
487,,ATMO,,0,FR04002,ZAG PARIS,2018-09-03 23:00:00,2018,9,,3
488,,ATMO,,0,FR03006,ZAG MARSEILLE-AIX,2018-11-08 23:00:00,2018,11,,4
489,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2018-11-26 23:00:00,2018,11,,4
490,,ATMO,,0,FR08020,ZR OCCITANIE,2018-11-28 23:00:00,2018,11,,4
491,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-29 23:00:00,2018,11,,4
492,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-29 23:00:00,2018,11,,4
493,,ATMO,,0,FR14008,ZR GRAND-EST,2018-11-22 23:00:00,2018,11,,4
494,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-30 23:00:00,2018,11,,4
495,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-27 23:00:00,2018,11,,4
496,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-01 23:00:00,2018,12,,4
497,,ATMO,,0,FR38017,ZAR VOLCAN,2018-12-02 23:00:00,2018,12,,4
498,,ATMO,,2,FR19002,ZAG RENNES,2018-10-29 23:00:00,2018,10,,4
499,,ATMO,,0,FR02001,ZAG MARSEILLE-AIX,2018-02-12 23:00:00,2018,2,,1
500,,ATMO,,2,FR32002,ZAR CHALON,2018-07-04 23:00:00,2018,7,,3
501,,ATMO,,0,FR32001,ZAR CHALON,2018-10-10 23:00:00,2018,10,,4
502,,ATMO,,0,FR20013,ZAG LYON,2018-11-26 23:00:00,2018,11,,4
503,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-02 23:00:00,2018,12,,4
504,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-02 23:00:00,2018,12,,4
505,,ATMO,,0,FR19002,ZAG RENNES,2018-03-01 23:00:00,2018,3,,1
506,,ATMO,,0,FR19002,ZAG RENNES,2018-04-16 23:00:00,2018,4,,2
507,,ATMO,,0,FR82006,ZAR BESANCON,2018-09-10 23:00:00,2018,9,,3
508,,ATMO,,0,FR34013,ZAG ORLEANS,2018-12-01 23:00:00,2018,12,,4
509,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-03 23:00:00,2018,12,,4
510,,ATMO,,0,FR38016,ZAR VOLCAN,2018-12-04 23:00:00,2018,12,,4
511,,ATMO,,0,FR04037,ZAG PARIS,2018-08-27 23:00:00,2018,8,,3
512,,ATMO,,0,FR04002,ZAG PARIS,2018-11-11 23:00:00,2018,11,,4
513,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-04 23:00:00,2018,12,,4
514,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-04 23:00:00,2018,12,,4
515,,ATMO,,2,FR19002,ZAG RENNES,2018-11-30 23:00:00,2018,11,,4
516,,ATMO,,0,FR82030,ZR BOURGOGNE-FRANCHE-COMTE,2018-08-04 23:00:00,2018,8,,3
517,,ATMO,,0,FR41001,ZAR AJACCIO,2018-11-27 23:00:00,2018,11,,4
518,,ATMO,,0,FR37001,ZAG POINTE-A-PITRE,2018-12-05 23:00:00,2018,12,,4
519,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-05 23:00:00,2018,12,,4
520,,ATMO,,0,FR38016,ZAR VOLCAN,2018-12-06 23:00:00,2018,12,,4
521,,ATMO,,0,FR09404,ZR NOUVELLE-AQUITAINE,2018-09-05 23:00:00,2018,9,,3
522,,ATMO,,0,FR09003,ZR NOUVELLE-AQUITAINE,2018-09-19 23:00:00,2018,9,,3
523,,ATMO,,0,FR24007,ZAG NICE,2018-11-21 23:00:00,2018,11,,4
524,,ATMO,,0,FR30016,ZAG NANCY,2018-12-02 23:00:00,2018,12,,4
525,,ATMO,,0,FR32001,ZAR CHALON,2018-12-06 23:00:00,2018,12,,4
526,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-06 23:00:00,2018,12,,4
527,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-07 23:00:00,2018,12,,4
528,,ATMO,,0,FR04002,ZAG PARIS,2018-11-28 23:00:00,2018,11,,4
529,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-07 23:00:00,2018,12,,4
530,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-12-07 23:00:00,2018,12,,4
531,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-12-07 23:00:00,2018,12,,4
532,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-10-31 23:00:00,2018,10,,4
533,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-02 23:00:00,2018,11,,4
534,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-02 23:00:00,2018,11,,4
535,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-09 23:00:00,2018,11,,4
536,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-16 23:00:00,2018,11,,4
537,,ATMO,,0,FR22009,ZR GRAND-EST,2018-10-31 23:00:00,2018,10,,4
538,,ATMO,,0,FR30016,ZAG NANCY,2018-11-05 23:00:00,2018,11,,4
539,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-08 23:00:00,2018,11,,4
540,,ATMO,,0,FR01011,ZAG METZ,2018-11-12 23:00:00,2018,11,,4
541,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-15 23:00:00,2018,11,,4
542,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-18 23:00:00,2018,11,,4
543,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-21 23:00:00,2018,11,,4
544,,ATMO,,0,FR38001,ZAR SAINT-DENIS,2018-11-24 23:00:00,2018,11,,4
545,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-26 23:00:00,2018,11,,4
546,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-28 23:00:00,2018,11,,4
547,,ATMO,,0,FR30016,ZAG NANCY,2018-11-30 23:00:00,2018,11,,4
548,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2018-12-03 23:00:00,2018,12,,4
549,,ATMO,,0,FR26005,ZAR DIJON,2018-12-04 23:00:00,2018,12,,4
550,,ATMO,,0,FR33101,ZAR PAYS-DE-SAVOIE,2018-12-05 23:00:00,2018,12,,4
551,,ATMO,,0,FR27003,ZR AUVERGNE-RHONE-ALPES,2018-12-06 23:00:00,2018,12,,4
552,,ATMO,,0,FR22009,ZR GRAND-EST,2018-12-07 23:00:00,2018,12,,4
553,,ATMO,,0,FR35002,ZR NOUVELLE-AQUITAINE,2018-12-07 23:00:00,2018,12,,4
554,,ATMO,,0,FR23001,ZAG NANTES-SAINT-NAZAIRE,2018-12-10 06:00:00,2018,12,,4
555,,ATMO,,0,FR30019,ZR GRAND-EST,2018-06-24 23:00:00,2018,6,,2
556,,ATMO,,0,FR01011,ZAG METZ,2018-11-03 23:00:00,2018,11,,4
557,,ATMO,,0,FR22009,ZR GRAND-EST,2018-11-26 23:00:00,2018,11,,4
